Label;Object ID;Total Intensity CSU 561;Mean Intensity CSU 561;Total Intensity CSU 488;Mean Intensity CSU 488;Total Intensity CSU 405;Mean Intensity CSU 405;Area;Parent Object ID (MO);Parent Trace ID;cell cycle
nucleus;2244;3075043;16.776.012;2225466;12.141.113;3953589;21.568.953;1833;2519;-1;S
nucleus;2245;3897110;2.005.718;2674198;13.763.242;4384798;22.567.153;1943;2519;-1;S
nucleus;2246;3360035;16.232.053;1038253;5.015.715;2992084;14.454.512;2070;2520;-1;S
nucleus;2247;3582116;16.880.848;1074804;50.650.519;2931771;13.816.074;2122;2520;-1;S
nucleus;2249;3125704;38.541.357;137362;16.937.361;3175227;39.151.997;811;2522;-1;G1
nucleus;2250;3037187;32.004.077;146698;15.458.167;2740537;28.878.157;949;2522;-1;G1
nucleus;2251;3064367;2.037.478;202210;13.444.814;3202713;21.294.634;1504;2523;-1;G1
nucleus;2252;3164843;24.420.085;186552;14.394.444;3061176;23.620.186;1296;2523;-1;G1
nucleus;2253;5091222;2.380.188;435987;20.382.748;3771810;17.633.521;2139;2524;-1;G1
nucleus;2254;4276969;26.916.104;336466;21.174.701;3514895.2;22.120.171;1589;2524;-1;G1
nucleus;2255;2797029;18.353.209;224627.02;14.739.305;3317226;21.766.575;1524;2525;-1;G1
nucleus;2256;3494169;17.937.213;273442;14.037.064;3848462;19.755.966;1948;2525;-1;G1
nucleus;2259;3725705;2.910.707;400011;31.250.861;3324275;25.970.898;1280;2528;-1;G1
nucleus;2260;3785963.2;21.909.509;450443;26.067.303;3484420;20.164.468;1728;2528;-1;G1
nucleus;2262;2849420;13.308.828;997456;46.588.324;3593551;16.784.451;2141;2530;-1;S
nucleus;2263;2754446;13.751.603;917743;45.818.423;3419329;17.071.039;2003;2530;-1;S
nucleus;2265;4081862.2;22.651.843;560511;31.104.938;3012840;16.719.423;1802;2532;-1;G1
nucleus;2266;4822401;20.876.194;666870;28.868.832;3189286;13.806.433;2310;2532;-1;G1
nucleus;2267;2514238;13.430.758;229529;12.261.165;6509184;34.771.282;1872;2533;-1;G1
nucleus;2268;3352792;12.699.969;322068;12.199.545;6825034;25.852.402;2640;2533;-1;G1
nucleus;2270;637900;86.671.198;107716;14.635.326;4705874;63.938.506;736;2535;-1;G1
nucleus;2271;926915;11.822.896;99554;12.698.214;4628193;59.033.076;784;2535;-1;G1
nucleus;2272;6134611;39.324.429;1374156;8.808.692;3564737.8;22.850.884;1560;2536;-1;S
nucleus;2273;5213602;29.224.226;1204620;67.523.541;3449038;19.333.173;1784;2536;-1;S
nucleus;2274;4417300;25.563.079;283542;16.408.681;3206713;18.557.367;1728;2538;-1;G1
nucleus;2275;3320275;18.364.353;269791;14.922.069;3033389;16.777.594;1808;2538;-1;G1
nucleus;2276;4565922;27.522.134;1421617;85.691.199;2970372;17.904.594;1659;2539;-1;S
nucleus;2277;4908938;29.133.164;1558631;92.500.354;3020521;17.925.941;1685;2539;-1;S
nucleus;2278;2137935;13.295.615;189004;1.175.398;3466018;21.554.839;1608;2541;-1;G1
nucleus;2279;1943281;11.512.328;195743;11.596.149;3655960;2.165.853;1688;2541;-1;G1
nucleus;2280;1413198;10.514.866;152206;11.324.851;3237182.2;24.086.177;1344;2541;-1;G1
nucleus;2281;1829723;11.102.688;195358;11.854.247;2143901;13.009.108;1648;2542;-1;G1
nucleus;2282;2337529;11.594.886;244936;12.149.603;2482755;12.315.253;2016;2542;-1;G1
nucleus;2283;4884198;22.160.608;2850153;12.931.729;4330029;19.646.229;2204;2543;-1;S
nucleus;2284;3854312;24.271.487;2079246;13.093.489;3628402;22.848.879;1588;2543;-1;S
nucleus;2285;3200902;2.184.916;235164;1.605.215;3206919;21.890.232;1465;2544;-1;G1
nucleus;2286;3172415;19.168.671;261091;15.775.891;3036404;18.346.852;1655;2544;-1;G1
nucleus;2287;1697890.9;10.638.414;186012;11.654.887;3354846.2;21.020.339;1596;2545;-1;G1
nucleus;2288;1421537;12.297.032;138607;11.990.225;3393951;29.359.438;1156;2545;-1;G1
nucleus;2290;1453477;14.968.867;1882252;19.384.675;3772053;38.847.095;971;2547;-1;G2
nucleus;2291;1888046.9;10.996.196;2383514;13.881.852;5069255;29.523.909;1717;2547;-1;S
nucleus;2292;3755318;19.848.403;2048565.1;10.827.511;3475915;18.371.644;1892;2548;-1;S
nucleus;2293;3710221.8;21.521.008;1985562.1;11.517.181;3333965;19.338.544;1724;2548;-1;S
nucleus;2294;1580327;88.782.416;3091690;17.369.045;4877564;27.402.046;1780;2549;-1;G2
nucleus;2295;1553371;98.314.618;3085704;19.529.772;4800048;30.380.051;1580;2549;-1;G2
nucleus;2296;2741045;33.224.788;153211;1.857.103;3013194;36.523.564;825;2550;-1;G1
nucleus;2297;2662575;20.948.662;197643.98;15.550.275;2805411;22.072.471;1271;2550;-1;G1
nucleus;2298;2169654;1.419.002;2198416;1.437.813;3809858.2;24.917.319;1529;2551;-1;S
nucleus;2299;2226982;13.587.444;2108537;12.864.778;3678899.2;22.445.999;1639;2551;-1;S
nucleus;2301;2842939;17.868.881;256241.98;16.105.719;3671814;23.078.655;1591;2555;-1;G1
nucleus;2302;2846050;18.047.241;243299;15.427.965;3479618.2;22.064.795;1577;2555;-1;G1
nucleus;2303;3008180;17.916.498;1198582;71.386.658;3231715;19.247.856;1679;2556;-1;S
nucleus;2304;3239492;15.448.221;1270228;60.573.584;3453703;16.469.733;2097;2556;-1;S
nucleus;2305;3717435;28.683.911;205498.02;15.856.328;3027117.2;23.357.385;1296;2557;-1;G1
nucleus;2306;3595431;25.829.246;215887;15.509.123;3088901;22.190.381;1392;2557;-1;G1
nucleus;2307;854765.94;10.902.627;95780;12.216.837;2983722;38.057.678;784;2558;-1;G1
nucleus;2308;697611;12.195.996;97395;17.027.098;2739790;47.898.428;572;2558;-1;G1
nucleus;2309;1155222;10.426.191;4650455;41.971.616;5549753;50.088.022;1108;2558;-1;G2
nucleus;2310;2664639;21.752.156;163825;1.337.347;2644329;2.158.636;1225;2559;-1;G1
nucleus;2311;2903227;18.433.187;201968.02;12.823.366;2893580;18.371.936;1575;2559;-1;G1
nucleus;2313;3080272;23.194.819;188861.02;14.221.461;2798431;21.072.522;1328;2561;-1;G1
nucleus;2314;3330118;19.451.624;228766;133.625;2910275;1.699.927;1712;2561;-1;G1
nucleus;2316;2132638;1.212.415;5075892;28.856.692;5838950;33.194.712;1759;2563;-1;G2
nucleus;2317;1219731;10.880.741;4115613;36.713.765;4089238;36.478.484;1121;2563;-1;G2
nucleus;2318;1915043;17.346.404;145634;13.191.486;3309160;29.974.275;1104;2564;-1;G1
nucleus;2319;2475346;15.470.913;205462.98;12.841.437;3429920;2143.07.00;1600;2564;-1;G1
nucleus;2320;2140833;15.379.547;178992;12.858.621;3561897;2.558.834;1392;2564;-1;G1
nucleus;2321;3048174;20.267.114;208984.02;13.895.213;3441247;22.880.632;1504;2565;-1;G1
nucleus;2322;2833778;20.594.316;193922;14.093.169;3413732;24.809.099;1376;2565;-1;G1
nucleus;2323;1896256;13.023.737;175195;12.032.623;2991761.8;20.547.815;1456;2566;-1;G1
nucleus;2324;1684156;14.619.409;139640;12.121.528;2351034;20.408.281;1152;2566;-1;G1
nucleus;2325;1566097;12.548.854;170042;1.362.516;3494451;28.000.408;1248;2567;-1;G1
nucleus;2326;2697116;1.478.682;238680.02;13.085.527;3746011;20.537.341;1824;2567;-1;G1
nucleus;2327;2602917;18.486.626;192156;13.647.443;3513717;24.955.376;1408;2567;-1;G1
nucleus;2328;1091579;13.377.194;106751.01;13.082.231;3430059.2;42.035.039;816;2568;-1;G1
nucleus;2329;1132327;15.993.319;91.471.008;12.919.633;3036879;4.289.377;708;2568;-1;G1
nucleus;2330;3433122;13.601.909;320601;127.021;6296833;24.947.832;2524;2568;-1;G1
nucleus;2331;2357673;13.917.787;217517.98;12.840.495;3312922;19.556.801;1694;2569;-1;G1
nucleus;2332;2186598;14.997.242;190849.02;13.089.781;3368344.8;23.102.502;1458;2569;-1;G1
nucleus;2335;2230479;1.977.375;145200;1.287.234;3039943;26.949.849;1128;2573;-1;G1
nucleus;2336;1943041;14.203.516;166224;12.150.877;3106319.8;22.707.017;1368;2573;-1;G1
nucleus;2338;4111219;3.093.468;1024659;771;3294937.8;2.479.261;1329;2575;-1;S
nucleus;2339;3996106;28.401.606;1052192;7.478.266;3512966;24.967.776;1407;2575;-1;S
nucleus;2340;3233174;19.063.525;374717;22.094.162;3369070;1986.48.00;1696;2576;-1;G1
nucleus;2341;2453065;21.056.353;290423;24.929.013;2846582;2.443.418;1165;2576;-1;G1
nucleus;2343;7363252.5;24.078.655;550809;18.012.067;5928483;19.386.798;3058;2578;-1;G1
nucleus;2344;3307268;15.212.825;461807;21.242.273;3095691;14.239.609;2174;2578;-1;G1
nucleus;2345;2834883;25.678.289;320892;29.066.306;2560339;23.191.477;1104;2578;-1;G1
nucleus;2348;2097122.1;12.024.783;262240;15.036.697;3033401;17.393.354;1744;2581;-1;G1
nucleus;2349;1877324;12.616.425;257871;1.733.004;3135374;21.071.062;1488;2581;-1;G1
nucleus;2350;2482535;15.872.986;282799;18.081.778;3561567;22.772.168;1564;2582;-1;G1
nucleus;2351;2969920;1.518.364;360328;18.421.677;3602528;18.417.832;1956;2582;-1;G1
nucleus;2353;1902073;26.491.267;103327;14.390.947;2669147;37.174.749;718;2584;-1;G1
nucleus;2354;2564661;20.005.156;169540;13.224.649;3530016;27.535.227;1282;2584;-1;G1
nucleus;2355;2425610;89.505.902;15709372;57.968.164;7971438;2941.49.00;2710;2585;-1;G2
nucleus;2356;1786193;67.812.946;13508394;51.284.717;7069216;2.683.833;2634;2585;-1;G2
nucleus;2357;2791448;19.520.615;2413983;1688.01.00;4070446;28.464.658;1430;2586;-1;S
nucleus;2358;2847464;1.283.798;2714101;12.236.704;4430103;19.973.413;2218;2586;-1;S
nucleus;2359;1515594;14.573.019;139998;13.461.346;2867782;27.574.827;1040;2588;-1;G1
nucleus;2360;1893417;13.760.298;193088;14.032.558;2860391;20.787.725;1376;2588;-1;G1
nucleus;2362;3525195;26.170.713;1461101;10.847.075;3188634;23.672.117;1347;2590;-1;S
nucleus;2363;5644755;28.494.473;2354369;1.188.475;3700300;1.867.895;1981;2590;-1;S
nucleus;2364;5486219;24.847.007;346991;15.715.172;5972460;27.049.185;2208;2590;-1;G1
nucleus;2365;3091715;2.194.262;528351;37.498.297;2819265;20.008.978;1409;2591;-1;G1
nucleus;2366;2981297.2;20.490.015;543482;37.352.716;2776039;19.079.305;1455;2591;-1;G1
nucleus;2367;1364354;10.151.443;159663;11.879.688;3744111;27.857.969;1344;2592;-1;G1
nucleus;2368;1497619;10.285.845;169351;1.163.125;3860524;26.514.587;1456;2592;-1;G1
nucleus;2370;1482103;15.185.481;125205;12.828.381;3725485;38.170.952;976;2594;-1;G1
nucleus;2371;1594707;13.114.366;155368;12.776.974;3496401;28.753.298;1216;2594;-1;G1
nucleus;2372;1484855;12.680.231;153460;13.105.038;3707442;31.660.479;1171;2595;-1;G1
nucleus;2373;1419886;12.022.743;154329;13.067.654;3506621;29.691.965;1181;2595;-1;G1
nucleus;2374;1476339;15.141.938;118545;12.158.462;3498617;35.883.252;975;2596;-1;G1
nucleus;2375;1724695;13.633.953;152393;12.046.877;3586579;28.352.402;1265;2596;-1;G1
nucleus;2376;3225223;13.712.683;5187065;22.053.848;5582483;23.735.046;2352;2597;-1;S
nucleus;2377;4658858;18.785.718;5762324;23.235.178;5637768;22.732.935;2480;2597;-1;S
nucleus;2378;2817662;20.126.157;492815.97;35.201.141;2951604;21.082.886;1400;2598;-1;G1
nucleus;2379;3288638;25.874.414;540142;42.497.403;3308412;26.029.993;1271;2598;-1;G1
nucleus;2381;3375488;10.188.615;7338104;22.149.424;14648311;44.214.644;3313;2600;-1;S
nucleus;2382;5100162;12.961.022;9085414;23.088.728;13958703;35.473.196;3935;2600;-1;S
nucleus;2384;3406776;19.523.071;1074162;61.556.561;2681323;15.365.748;1745;2602;-1;S
nucleus;2385;4111813.2;20.569.351;1314528;65.759.277;3099019;15.502.847;1999;2602;-1;S
nucleus;2387;2404073;1.473.084;2894252;17.734.387;4931972;30.220.417;1632;2604;-1;S
nucleus;2388;2946901;16.897.368;3331618;19.103.314;5644701;32.366.404;1744;2604;-1;S
nucleus;2389;3483021;14.368.899;356766;14.718.069;3784896;15.614.258;2424;2605;-1;G1
nucleus;2390;2936850;17.734.602;260588.02;15.735.991;3435471.8;20.745.603;1656;2605;-1;G1
nucleus;2392;1491772;82.646.649;230485;12.769.252;3106845;17.212.438;1805;2608;-1;G1
nucleus;2393;1596948;84.449.921;233189;12.331.518;2633604;13.927.043;1891;2608;-1;G1
nucleus;2395;3740824;31.782.703;692770.94;58.859.045;2982795;25.342.354;1177;2613;-1;G1
nucleus;2396;4258396;28.484.255;794589.06;53.149.768;3168873;21.196.475;1495;2613;-1;G1
nucleus;2397;5281596;38.383.691;1839249.1;13.366.636;3813360;27.713.372;1376;2614;-1;S
nucleus;2398;5494903;33.342.859;1917120.1;1.163.301;4164869;25.272.263;1648;2614;-1;S
nucleus;2399;2618939;1.247.708;259312.98;12.354.121;3135362;14.937.408;2099;2615;-1;G1
nucleus;2400;1734504.1;12.781.902;171324;12.625.203;3074590;22.657.258;1357;2615;-1;G1
nucleus;2401;1310658;66.734.113;4476227;22.791.379;5052692;25.726.538;1964;2615;-1;G2
nucleus;2402;1253771;72.388.623;4319954;24.941.997;5274704;30.454.412;1732;2615;-1;G2
nucleus;2403;3671454;26.759.868;1936603;14.115.182;3481251;2.537.355;1372;2616;-1;S
nucleus;2404;3984614;20.205.953;1952784;99.025.555;3407539;17.279.609;1972;2616;-1;S
nucleus;2406;3986735;11.123.702;6824408;19.041.317;9928988;2.770.365;3584;2618;-1;S
nucleus;2407;1201344;14.018.016;608403;70.992.181;1734080;20.234.305;857;2618;-1;G2
nucleus;2411;3237072;16.315.887;438636;2.210.867;3517197;17.727.808;1984;2624;-1;G1
nucleus;2412;3251723;19.541.604;415028;24.941.586;3326380;19.990.265;1664;2624;-1;G1
nucleus;2414;2599455;18.051.771;185970;12.914.583;3830662;26.601.819;1440;2626;-1;G1
nucleus;2415;2528622;16.812.646;192205;12.779.588;3684957.2;24.501.045;1504;2626;-1;G1
nucleus;2416;4984034;35.600.242;1178802;8.420.014;3617250;2583.75;1400;2627;-1;S
nucleus;2417;4976462;3.064.324;1248422;76.873.279;3752284;23.105.198;1624;2627;-1;S
nucleus;2418;1976519;16.082.335;156335;12.720.505;3007306;24.469.536;1229;2629;-1;G1
nucleus;2419;2888444;16.686.562;227820;13.161.179;4328070;25.003.293;1731;2629;-1;G1
nucleus;2421;3763506;23.880.115;1664614;10.562.272;4234200;2.686.675;1576;2631;-1;S
nucleus;2422;3602392.8;20.751.111;1537261;88.551.898;4169708.8;2.401.906;1736;2631;-1;S
nucleus;2426;4158859;21.774.131;3137363;16.425.984;5241981;27.444.927;1910;2640;-1;S
nucleus;2427;3951927;20.476.306;3067303;15.892.761;5783940;29.968.601;1930;2640;-1;S
nucleus;2428;4815711;34.570.789;2401234;17.237.861;4574053;32.835.986;1393;2642;-1;S
nucleus;2429;4763477;3.505.134;2416974;17.784.945;4477700;32.948.491;1359;2642;-1;S
nucleus;2430;3384474.8;2.324.502;207122;14.225.412;3907205.2;2683.52.00;1456;2643;-1;G1
nucleus;2431;2727374;22.429.062;171229;14.081.332;3699968;30.427.368;1216;2643;-1;G1
nucleus;2432;2779049;14.790.043;1226700;65.284.723;4015149.2;21.368.542;1879;2644;-1;S
nucleus;2433;2424017;13.702.753;1114674;6.301.153;3675947;20.779.802;1769;2644;-1;S
nucleus;2435;1327452;77.810.785;3068829;17.988.447;5340824;31.306.121;1706;2648;-1;G2
nucleus;2436;1016359;77.113.733;2987816.8;22.669.324;5772708;43.798.999;1318;2648;-1;G2
nucleus;2437;1180590;1.250.625;118561;12.559.428;3130557;33.162.681;944;2650;-1;G1
nucleus;2438;1191959;12.212.694;124254;12.730.943;3265831;33.461.384;976;2650;-1;G1
nucleus;2439;7330332;38.743.826;2375673;12.556.411;7651599;40.441.855;1892;2651;-1;S
nucleus;2440;7164520;24.369.116;2643491;89.914.661;8576943;29.173.276;2940;2651;-1;S
nucleus;2441;6094569;36.802.954;2373724;14.334.082;7921878.5;47.837.432;1656;2652;-1;S
nucleus;2442;5535110;33.104.724;2129330;12.735.227;7597484.5;45.439.502;1672;2652;-1;S
nucleus;2443;2808134;25.207.666;1171065;10.512.253;3457739.8;31.038.958;1114;2653;-1;S
nucleus;2444;3109193;21.036.489;1318156;89.185.114;3872080;26.198.105;1478;2653;-1;S
nucleus;2448;3148949;15.489.174;4408996;21.687.141;6089495;29.953.247;2033;2659;-1;S
nucleus;2449;2458200;13.633.943;3997336;22.170.471;5985736;33.198.757;1803;2659;-1;S
nucleus;2450;3467100;17.510.605;2275012;1.148.996;4770265;24.092.249;1980;2659;-1;S
nucleus;2451;3159711;18.370.413;2109846;12.266.547;4803490;27.927.268;1720;2659;-1;S
nucleus;2452;2443784;21.361.748;309640;27.066.434;3618982;31.634.458;1144;2660;-1;G1
nucleus;2453;1943012.1;21.880.767;241324;27.176.126;3000705;33.791.724;888;2660;-1;G1
nucleus;2454;6691523.5;21.903.513;465803;15.247.234;4417446;14.459.725;3055;2661;-1;G1
nucleus;2455;4379503;19.404.089;330889;14.660.567;3787961;16.783.168;2257;2661;-1;G1
nucleus;2456;1934213;74.651.215;5006199;19.321.494;6092785;23.515.188;2591;2663;-1;G2
nucleus;2457;1339162;7.211.427;3972643;2139.28.00;5573841;30.015.298;1857;2663;-1;G2
nucleus;2458;2388502;2.388.502;138429;138.429;3427109;34.271.089;1000;2664;-1;G1
nucleus;2459;2339617;2.232.459;144738;13.810.878;3767399;35.948.464;1048;2664;-1;G1
nucleus;2460;3199654;16.241.898;303760;15.419.289;3802361;19.301.324;1970;2665;-1;G1
nucleus;2461;2828977;16.699.982;260484.02;1.537.686;3212843;18.966.016;1694;2665;-1;G1
nucleus;2462;4155628;29.514.404;781160;55.480.115;3630753.8;25.786.604;1408;2666;-1;G1
nucleus;2463;4073331.8;28.604.858;787846;55.326.263;3532280;24.805.337;1424;2666;-1;G1
nucleus;2464;2829617;16.903.328;232688.98;13.900.179;3937282;23.520.203;1674;2669;-1;G1
nucleus;2465;2754169;18.571.605;207151.98;13.968.442;3873667;26.120.479;1483;2669;-1;G1
nucleus;2466;1133276;10.621.144;125721;11.782.661;3886416;36.423.767;1067;2669;-1;G1
nucleus;2467;1050988;11.325.302;114335;12.320.582;3675453;39.606.174;928;2669;-1;G1
nucleus;2469;1178676;64.093.311;4854607;26.398.081;5914467;32.161.321;1839;2672;-1;G2
nucleus;2470;1278703;73.956.219;4602447;26.619.126;5345935;30.919.231;1729;2672;-1;G2
nucleus;2471;2098430;16.191.589;197437;15.234.337;3333885;25.724.421;1296;2672;-1;G1
nucleus;2472;2692618;20.199.685;179537.98;13.468.716;3759030;28.199.775;1333;2673;-1;G1
nucleus;2473;3113151;18.947.968;218258;13.284.114;3651289;22.223.306;1643;2673;-1;G1
nucleus;2474;1843958;16.702.518;151536;13.726.086;3173852;2.874.866;1104;2676;-1;G1
nucleus;2475;2194507;14.287.155;199195;12.968.425;3095650;20.153.971;1536;2676;-1;G1
nucleus;2477;4784997;3.237.481;214008.98;14.479.634;3413901;23.098.113;1478;2679;-1;G1
nucleus;2478;4615953;32.924.058;204971;14.619.901;3167162.8;2.259.032;1402;2679;-1;G1
nucleus;2479;3637603;28.961.807;275564;21.939.809;3191703;25.411.648;1256;2680;-1;G1
nucleus;2480;4388939;24.168.167;359885;19.817.456;3672509;20.223.068;1816;2680;-1;G1
nucleus;2481;2493807;13.208.723;321088;17.006.779;3086516;16.348.073;1888;2681;-1;G1
nucleus;2482;2782676;13.587.285;353596;1.726.543;3298082;16.103.916;2048;2681;-1;G1
nucleus;2484;3558108;22.462.803;209941;13.253.851;3528317;22.274.729;1584;2684;-1;G1
nucleus;2485;2769226;26.627.173;144581;13.902.019;3354842;32.258.096;1040;2684;-1;G1
nucleus;2486;3662130;25.717.205;214756;1.508.118;4232203;29.720.527;1424;2686;-1;G1
nucleus;2487;3359567;23.330.327;207590.02;14.415.973;3555633.8;24.691.902;1440;2686;-1;G1
nucleus;2488;2181952;17.073.176;163457;12.790.063;3939554;3.082.593;1278;2687;-1;G1
nucleus;2489;2111346;15.501.807;169611;12.453.084;3975510;29.188.767;1362;2687;-1;G1
nucleus;2490;4423122;30.007.612;237311.02;16.099.797;3746611.8;25.417.991;1474;2689;-1;G1
nucleus;2491;4512293;29.725.251;245978;16.204.085;3570200;23.519.104;1518;2689;-1;G1
nucleus;2492;1078342;61.831.537;6539933;37.499.617;5254016;30.126.238;1744;2691;-1;G2
nucleus;2493;1239379;6.004.743;4896355;23.722.651;6014182;29.138.479;2064;2691;-1;G2
nucleus;2495;2015080.9;1.089.822;208239;1.126.225;4013332.2;2.170.542;1849;2694;-1;G1
nucleus;2496;2833254;17.129.709;192955;11.665.961;5570656;33.679.902;1654;2694;-1;G1
nucleus;2499;5041717;43.165.386;1619426;13.864.949;3045260.8;26.072.439;1168;2697;-1;S
nucleus;2500;6051653;34.384.392;1980173;11.250.983;3616272;2054.07.00;1760;2697;-1;S
nucleus;2501;2821079;25.905.225;201991;18.548.302;3402971;31.248.586;1089;2698;-1;G1
nucleus;2502;3172237;2.543.895;237799;19.069.687;3807190;30.530.793;1247;2698;-1;G1
nucleus;2503;1658974;67.192.145;6464431;26.182.385;7172578;2.905.054;2469;2700;-1;G2
nucleus;2504;1382878;70.125.659;5809001;2.945.741;6279556;31.843.591;1972;2700;-1;G2
nucleus;2505;439581;71.476.587;1319013;21.447.366;1718752;27.947.187;615;2702;-1;G2
nucleus;2506;887262;16.804.204;102943;1.949.678;2559321;48.471.987;528;2702;-1;G1
nucleus;2508;3746323;19.991.051;1149062;6.131.601;3730152;1.990.476;1874;2705;-1;S
nucleus;2509;3643306;19.651.057;1209709;65.248.596;3634959;19.606.035;1854;2705;-1;S
nucleus;2511;3690244;28.256.079;583392;44.670.139;3504322;2.683.248;1306;2707;-1;G1
nucleus;2512;4006334;29.328.945;630179;46.133.163;3996652.8;29.258.074;1366;2707;-1;G1
nucleus;2513;2306595;15.841.998;188592.98;12.952.815;3221250;2.212.397;1456;2709;-1;G1
nucleus;2514;2789173;10.998.317;305300;12.038.644;4941692;19.486.167;2536;2709;-1;G1
nucleus;2515;810644;13.159.805;76555;1.242.776;1049980;17.045.129;616;2709;-1;G1
nucleus;2516;1432930;93.778.143;179000;1.171.466;2971780;19.448.822;1528;2710;-1;G1
nucleus;2517;2645817;18.035.563;195744;13.343.149;3293901;22.453.313;1467;2710;-1;G1
nucleus;2518;2452918;16.686.517;194248;13.214.149;3365720;22.896.055;1470;2710;-1;G1
nucleus;2519;6690523;24.606.558;418724;15.399.927;6355185;23.373.245;2719;2710;-1;G1
nucleus;2520;3931583.2;22.543.481;778639;44.646.732;3418592;19.602.018;1744;2711;-1;G1
nucleus;2521;3431142;25.529.331;677563;50.413.913;3199984;23.809.404;1344;2711;-1;G1
nucleus;2522;3594227;18.309.867;283687;14.451.706;3925614;19.998.033;1963;2714;-1;G1
nucleus;2523;4333731;19.303.925;330216;14.708.954;4243267;18.900.967;2245;2714;-1;G1
nucleus;2525;4522094;14.701.216;1825034;59.331.403;8323466;27.059.382;3076;2716;-1;S
nucleus;2526;4769736;14.078.324;1913902;56.490.613;8678550;25.615.554;3388;2716;-1;S
nucleus;2527;3904385;15.329.348;330952.03;12.993.797;4262168;16.734.071;2547;2719;-1;G1
nucleus;2528;3154240;17.170.604;246063.98;13.394.882;3931784;21.403.289;1837;2719;-1;G1
nucleus;2530;3608488;18.363.806;251287;12.788.142;4287620;21.819.949;1965;2721;-1;G1
nucleus;2531;3355738;20.934.111;215695;13.455.708;4174750;26.043.357;1603;2721;-1;G1
nucleus;2532;3775739;19.809.753;257729;13.521.983;4450999;23.352.566;1906;2724;-1;G1
nucleus;2533;3473477.8;22.180.574;222258;1.419.272;4061707;25.936.826;1566;2724;-1;G1
nucleus;2534;1468135;59.198.993;6399066;25.802.686;6673942;26.911.057;2480;2725;-1;G2
nucleus;2535;1040224;7.377.475;4808829;34.105.171;5299843;37.587.539;1410;2725;-1;G2
nucleus;2536;1109656;73.829.407;4723806;31.429.182;5485081;36.494.219;1503;2726;-1;G2
nucleus;2537;1092684;63.197.455;5021115;29.040.574;6366409;36.821.335;1729;2726;-1;G2
nucleus;2538;5113138;32.818.601;235117;1.509.095;4024330;25.830.103;1558;2727;-1;G1
nucleus;2539;5582996;31.259.775;263365;1.474.608;4173214;2.336.626;1786;2727;-1;G1
nucleus;2540;4170154.8;21.833.271;877035;45.918.063;4214776;2.206.689;1910;2727;-1;G1
nucleus;2541;5129623;25.699.514;1103569;55.289.026;4080477;20.443.271;1996;2727;-1;S
nucleus;2542;1006412;17.844.185;72612;12.874.467;1715296;30.413.049;564;2727;-1;G1
nucleus;2543;1904011;68.786.523;5667249;20.474.165;7278410.5;26.294.836;2768;2728;-1;G2
nucleus;2544;1369250;73.774.243;4056040.2;21.853.665;6036657;32.525.093;1856;2728;-1;G2
nucleus;2546;6162877;18.440.685;3288812;98.408.496;9154467;2.739.218;3342;2730;-1;S
nucleus;2547;3970864.2;22.638.906;2983448;17.009.396;4590258;26.170.227;1754;2730;-1;S
nucleus;2548;1807105;16.609.421;141233;12.980.974;3695399;33.965.063;1088;2730;-1;G1
nucleus;2549;3597200;22.652.393;255360;16.080.605;4153709.8;26.156.863;1588;2730;-1;G1
nucleus;2550;3398087;26.798.794;207302;16.348.738;3867540;30.501.104;1268;2730;-1;G1
nucleus;2552;3529672;21.991.726;2167448;13.504.349;4731967;29.482.661;1605;2732;-1;S
nucleus;2553;3797124;19.452.479;2362346;12.102.183;5143340;26.349.077;1952;2732;-1;S
nucleus;2554;1509370;11.434.622;173894;13.173.788;3798934.8;2.877.981;1320;2732;-1;G1
nucleus;2555;1421891;10.619.052;170187;12.710.007;3223657.8;24.075.115;1339;2732;-1;G1
nucleus;2556;2960484;26.623.057;154580;13.901.079;3780976;34.001.582;1112;2734;-1;G1
nucleus;2557;3209546;27.668.501;162073;13.971.811;3847309;33.166.458;1160;2734;-1;G1
nucleus;2558;1698850;18.385.823;117827;12.751.839;2974931;32.196.223;924;2736;-1;G1
nucleus;2559;2122355;18.983.497;140989;12.610.823;4102595;3.669.584;1118;2736;-1;G1
nucleus;2560;5149202;17.941.471;369300.03;12.867.596;6971253;24.290.081;2870;2736;-1;G1
nucleus;2561;1947086;18.214.088;147874;13.832.928;3710826;34.713.059;1069;2737;-1;G1
nucleus;2562;2268375;16.260.753;181089.98;12.981.361;3930808;28.177.834;1395;2737;-1;G1
nucleus;2563;2395859;22.433.137;151710;14.205.057;2786739;26.093.062;1068;2738;-1;G1
nucleus;2564;1807683;16.706.866;136117;12.580.129;2934127;27.117.625;1082;2738;-1;G1
nucleus;2565;2059582.9;21.910.457;125984;13.402.553;2933854;31.211.213;940;2738;-1;G1
nucleus;2566;1660159;12.969.993;149254;11.660.469;3243658;25.341.079;1280;2738;-1;G1
nucleus;2567;1581725;13.507.472;137849;11.771.904;2703235;23.084.841;1171;2738;-1;G1
nucleus;2568;2765940;22.092.173;169177;1.351.254;3305045.8;2.639.813;1252;2738;-1;G1
nucleus;2569;1691348;16.795.908;121734;12.088.779;2943541;29.230.793;1007;2738;-1;G1
nucleus;2570;1724490;13.730.016;146946;11.699.522;3101463;24.693.176;1256;2738;-1;G1
nucleus;2571;2808605;18.674.236;203830;13.552.527;3967622.8;26.380.471;1504;2739;-1;G1
